t-SNE1,t-SNE2,Image,ecco_id,estc_id,total_price
-1.174766,-0.7367198,171230130100800,1712301301,T77908,90.0
-0.36984947,1.5714095,157060010200380,1570600102,T59882,600.0
2.1170819,-0.41366982,013910020002530,139100200,T18586,180.0
-1.2031416,-1.2887071,171230130100840,1712301301,T77908,90.0
-1.2031416,-1.2887071,171230130100840,1712301301,T77908,90.0
-0.0587992,1.585838,081130040000010,811300400,T82160,252.0
0.23547593,1.9394103,155720010403710,1557200104,T192639,756.0
0.6875279,0.0677958,085750090002980,857500900,T210906,30.0
-0.17657933,0.677447,133230130001160,1332301300,N36448,36.0
-1.0443699,-0.6802092,171230130101080,1712301301,T77908,90.0
-1.0443699,-0.6802092,171230130101080,1712301301,T77908,90.0
-0.09334355,0.9892159,133230130001760,1332301300,N36448,36.0
-1.4692801,-0.6655292,171230130101110,1712301301,T77908,90.0
-1.4692801,-0.6655292,171230130101110,1712301301,T77908,90.0
-0.6067928,-0.49434167,126280120000580,1262801200,N3839,60.0
-0.6067928,-0.49434167,126280120000580,1262801200,N3839,60.0
-0.42003363,0.92515165,133230130001490,1332301300,N36448,36.0
0.06721674,-0.2267102,018010030002460,180100300,T87972,72.0
1.4405352,-0.5952877,036220180000620,362201800,T133351,18.0
-0.34624037,1.5533345,157060010101760,1570600101,T59882,600.0
0.29958078,0.12938865,086730020000900,867300200,T66029,54.0
0.3020194,2.1656148,155720010302530,1557200103,T192639,756.0
0.24166779,0.22502853,086730020000330,867300200,T66029,54.0
-1.1496193,-0.84731424,171230130101180,1712301301,T77908,90.0
-1.1496193,-0.84731424,171230130101180,1712301301,T77908,90.0
-0.3685098,-0.9297744,126280120000690,1262801200,N3839,60.0
-0.3685098,-0.9297744,126280120000690,1262801200,N3839,60.0
-1.5873916,-0.86560094,171230130100180,1712301301,T77908,90.0
-1.5873916,-0.86560094,171230130100180,1712301301,T77908,90.0
0.2628917,1.930899,155720010400090,1557200104,T192639,756.0
-1.204409,-0.58443785,171230130101210,1712301301,T77908,90.0
-1.204409,-0.58443785,171230130101210,1712301301,T77908,90.0
-0.7070494,1.4900006,133230130001050,1332301300,N36448,36.0
-0.6710392,0.88502616,133230130001080,1332301300,N36448,36.0
-0.5628738,1.5815372,157060010101890,1570600101,T59882,600.0
-0.4919095,1.4235295,085590020103040,855900201,T160652,72.0
-1.5681449,-0.6418361,171230130100170,1712301301,T77908,90.0
-1.5681449,-0.6418361,171230130100170,1712301301,T77908,90.0
-0.2417616,1.1998589,133230130002190,1332301300,N36448,36.0
-1.5251603,-0.777353,171230130101190,1712301301,T77908,90.0
-1.5251603,-0.777353,171230130101190,1712301301,T77908,90.0
-1.2026988,-0.94082475,171230130100160,1712301301,T77908,90.0
-1.2026988,-0.94082475,171230130100160,1712301301,T77908,90.0
-1.2340015,-1.1310652,171230130101010,1712301301,T77908,90.0
-1.2340015,-1.1310652,171230130101010,1712301301,T77908,90.0
-1.0714496,-1.2183349,168150010003590,1681500100,T167430,48.0
1.4465377,-0.46686134,036220180000390,362201800,T133351,18.0
-0.9690527,-0.9348373,171230130100410,1712301301,T77908,90.0
-0.9690527,-0.9348373,171230130100410,1712301301,T77908,90.0
-0.97147495,-0.7910274,171230130100400,1712301301,T77908,90.0
-0.97147495,-0.7910274,171230130100400,1712301301,T77908,90.0
-0.705458,0.41010073,155720010300030,1557200103,T192639,756.0
0.4966805,-0.096480645,052140010003730,521400100,T139023,60.0
-0.98270035,-0.91975486,171230130100390,1712301301,T77908,90.0
-0.98270035,-0.91975486,171230130100390,1712301301,T77908,90.0
0.6878415,0.06775629,060840060003300,608400600,T95727,30.0
0.85148996,-1.4481916,123130120000330,1231301200,N9842,12.0
0.85148996,-1.4481916,123130120000330,1231301200,N9842,12.0
0.85148996,-1.4481916,123130120000330,1231301200,N9842,12.0
-1.6003101,-0.7887432,171230130101230,1712301301,T77908,90.0
-1.6003101,-0.7887432,171230130101230,1712301301,T77908,90.0
-0.23050968,1.0616825,081130040003760,811300400,T82160,252.0
-1.4799088,-0.71082026,171230130101270,1712301301,T77908,90.0
-1.4799088,-0.71082026,171230130101270,1712301301,T77908,90.0
-0.1699913,1.6065942,157060010204420,1570600102,T59882,600.0
1.9635463,-0.8922179,013910020001010,139100200,T18586,180.0
-0.35391927,-0.79862285,126280120000610,1262801200,N3839,60.0
-0.35391927,-0.79862285,126280120000610,1262801200,N3839,60.0
0.93255496,-1.5244327,123130120000400,1231301200,N9842,12.0
0.93255496,-1.5244327,123130120000400,1231301200,N9842,12.0
0.93255496,-1.5244327,123130120000400,1231301200,N9842,12.0
-0.6133896,1.5745482,157060010203950,1570600102,T59882,600.0
0.2869136,0.18328302,086730020001080,867300200,T66029,54.0
0.10090856,-0.49295187,126280120000630,1262801200,N3839,60.0
0.3111284,0.12642439,086730020000580,867300200,T66029,54.0
-1.1815789,-1.0122583,171230130100790,1712301301,T77908,90.0
-0.17520891,1.1766865,133230130001060,1332301300,N36448,36.0
-0.06776838,-0.3854285,126280120000720,1262801200,N3839,60.0
0.7901593,0.29974896,013910020000010,139100200,T18586,180.0
-1.4429934,-1.2158853,171230130100200,1712301301,T77908,90.0
-1.4429934,-1.2158853,171230130100200,1712301301,T77908,90.0
-1.1897596,-0.6718679,171230130100380,1712301301,T77908,90.0
-1.1897596,-0.6718679,171230130100380,1712301301,T77908,90.0
-1.1897596,-0.6718679,171230130100380,1712301301,T77908,90.0
-1.1734371,-0.6500678,171230130101050,1712301301,T77908,90.0
-1.1734371,-0.6500678,171230130101050,1712301301,T77908,90.0
-0.16808888,1.6666068,157060010103940,1570600101,T59882,600.0
0.5503815,0.191352,086730020001130,867300200,T66029,54.0
-0.37237468,1.0677164,133230130002370,1332301300,N36448,36.0
-0.78573424,-0.86396366,171230130100110,1712301301,T77908,90.0
-1.209498,-1.1416992,171230130101120,1712301301,T77908,90.0
-1.209498,-1.1416992,171230130101120,1712301301,T77908,90.0
1.7098892,-0.5746941,036220180002480,362201800,T133351,18.0
0.7877138,-1.4830449,123130120000390,1231301200,N9842,12.0
0.7877138,-1.4830449,123130120000390,1231301200,N9842,12.0
-0.28997543,-0.8496792,126280120000750,1262801200,N3839,60.0
-0.28997543,-0.8496792,126280120000750,1262801200,N3839,60.0
-0.17571037,1.5741735,157060010200270,1570600102,T59882,600.0
-0.5197136,0.7185967,133230130002320,1332301300,N36448,36.0
0.19104469,1.964034,155720010403620,1557200104,T192639,756.0
-0.5957954,-0.32511005,171230130100920,1712301301,T77908,90.0
-0.5957954,-0.32511005,171230130100920,1712301301,T77908,90.0
1.6739705,-0.75949234,036220180001350,362201800,T133351,18.0
-1.3517841,-0.48820573,171230130100630,1712301301,T77908,90.0
-1.3517841,-0.48820573,171230130100630,1712301301,T77908,90.0
0.33248314,0.25068274,086730020000260,867300200,T66029,54.0
0.13496041,0.17204306,086730020000720,867300200,T66029,54.0
-0.40462372,-0.7670667,126280120000310,1262801200,N3839,60.0
-0.40462372,-0.7670667,126280120000310,1262801200,N3839,60.0
-1.0683405,-1.0488949,171230130100420,1712301301,T77908,90.0
-1.0683405,-1.0488949,171230130100420,1712301301,T77908,90.0
-0.34847713,0.90375155,133230130001920,1332301300,N36448,36.0
-0.34847713,0.90375155,133230130001920,1332301300,N36448,36.0
-0.93791336,-0.9760674,171230130100410,1712301301,T77908,90.0
-0.93791336,-0.9760674,171230130100410,1712301301,T77908,90.0
-0.41090602,1.2120535,133230130001630,1332301300,N36448,36.0
-0.31774947,-0.7243415,126280120000360,1262801200,N3839,60.0
-0.31774947,-0.7243415,126280120000360,1262801200,N3839,60.0
-0.31774947,-0.7243415,126280120000360,1262801200,N3839,60.0
-1.4200847,-1.0069157,171230130100700,1712301301,T77908,90.0
-1.4200847,-1.0069157,171230130100700,1712301301,T77908,90.0
-0.13909581,1.6344235,157060010203420,1570600102,T59882,600.0
-0.73569477,-0.9550945,091510100000530,915101000,T142402,12.0
0.37595353,0.15764335,086730020000910,867300200,T66029,54.0
-0.6562732,1.0197349,133230130001210,1332301300,N36448,36.0
0.62384605,0.31932786,086730020001250,867300200,T66029,54.0
0.79039025,0.11556786,060840060002710,608400600,T95727,30.0
-1.1664629,-0.9353577,171230130100660,1712301301,T77908,90.0
-1.1664629,-0.9353577,171230130100660,1712301301,T77908,90.0
1.3809253,-0.53167313,036220180000320,362201800,T133351,18.0
0.871755,-1.4655601,123130120000390,1231301200,N9842,12.0
0.871755,-1.4655601,123130120000390,1231301200,N9842,12.0
-0.4872596,1.0463004,133230130001650,1332301300,N36448,36.0
-0.3951614,1.4452358,157060010204300,1570600102,T59882,600.0
-0.3607236,1.6569828,157060010101940,1570600101,T59882,600.0
1.4296726,-0.55260515,036220180000220,362201800,T133351,18.0
0.042201005,-0.5566203,126280120000760,1262801200,N3839,60.0
0.042201005,-0.5566203,126280120000760,1262801200,N3839,60.0
-0.8536591,-0.08407031,171230130100750,1712301301,T77908,90.0
-0.8536591,-0.08407031,171230130100750,1712301301,T77908,90.0
-0.24641214,1.6834024,157060010204190,1570600102,T59882,600.0
-1.4127294,-1.0110459,171230130100450,1712301301,T77908,90.0
-1.4127294,-1.0110459,171230130100450,1712301301,T77908,90.0
-0.31278566,-0.70210034,126280120000380,1262801200,N3839,60.0
-0.31278566,-0.70210034,126280120000380,1262801200,N3839,60.0
-0.31278566,-0.70210034,126280120000380,1262801200,N3839,60.0
0.4689516,-0.11801514,052140010003770,521400100,T139023,60.0
-0.36246726,1.607369,157060010101580,1570600101,T59882,600.0
1.7506739,-0.19678946,018010030004320,180100300,T87972,72.0
1.7151151,-0.97191066,036220180002110,362201800,T133351,18.0
1.7082818,-0.93232363,036220180002410,362201800,T133351,18.0
-0.8538359,-0.08028827,171230130100260,1712301301,T77908,90.0
-0.8538359,-0.08028827,171230130100260,1712301301,T77908,90.0
-0.37438217,1.2399971,126280120000010,1262801200,N3839,60.0
-0.7043444,0.4140208,155720010200020,1557200102,T192639,756.0
-1.3257405,-0.9405279,171230130100590,1712301301,T77908,90.0
-1.3257405,-0.9405279,171230130100590,1712301301,T77908,90.0
-0.6602518,1.5978098,157060010201700,1570600102,T59882,600.0
-0.93417555,-0.5330468,171230130101070,1712301301,T77908,90.0
-0.93417555,-0.5330468,171230130101070,1712301301,T77908,90.0
-0.5745435,0.96551085,133230130001180,1332301300,N36448,36.0
-0.49569613,1.0424643,133230130001200,1332301300,N36448,36.0
-1.4004825,-1.1538284,171230130100230,1712301301,T77908,90.0
-1.4004825,-1.1538284,171230130100230,1712301301,T77908,90.0
-1.0134647,-0.11083182,171230130100530,1712301301,T77908,90.0
-1.0134647,-0.11083182,171230130100530,1712301301,T77908,90.0
-1.0134647,-0.11083182,171230130100530,1712301301,T77908,90.0
-1.3843007,-1.1633734,171230130101220,1712301301,T77908,90.0
-1.3843007,-1.1633734,171230130101220,1712301301,T77908,90.0
-0.42692733,0.77819705,133230130001960,1332301300,N36448,36.0
1.5059131,-0.5090858,036220180002180,362201800,T133351,18.0
-0.5691755,-0.36917883,171230130100950,1712301301,T77908,90.0
-0.5691755,-0.36917883,171230130100950,1712301301,T77908,90.0
-1.0180978,-0.43487728,171230130100510,1712301301,T77908,90.0
-1.0180978,-0.43487728,171230130100510,1712301301,T77908,90.0
1.4652845,-0.69341284,036220180000330,362201800,T133351,18.0
1.6633668,-0.70460325,036220180001210,362201800,T133351,18.0
-0.23387524,1.7425314,094850070000270,948500700,T2367,12.0
-1.2432954,-0.6647286,171230130100730,1712301301,T77908,90.0
-1.2432954,-0.6647286,171230130100730,1712301301,T77908,90.0
-1.3223804,-1.046531,171230130101060,1712301301,T77908,90.0
-1.3223804,-1.046531,171230130101060,1712301301,T77908,90.0
1.4508089,-0.4249486,036220180000430,362201800,T133351,18.0
1.7750264,-0.7959198,036220180001240,362201800,T133351,18.0
-0.04757751,0.97016376,133230130001540,1332301300,N36448,36.0
0.515291,0.32190973,086730020001220,867300200,T66029,54.0
-1.3492492,-0.71037936,171230130101140,1712301301,T77908,90.0
-0.27349332,1.5637817,157060010201360,1570600102,T59882,600.0
2.0038066,-0.7270064,036220180002430,362201800,T133351,18.0
-1.5199697,-0.6301561,171230130100470,1712301301,T77908,90.0
-1.5199697,-0.6301561,171230130100470,1712301301,T77908,90.0
0.5192102,0.28613847,086730020001210,867300200,T66029,54.0
0.20723635,1.7880708,155720010200110,1557200102,T192639,756.0
1.3854805,-0.4904903,036220180000180,362201800,T133351,18.0
0.014512888,0.9500248,133230130001930,1332301300,N36448,36.0
2.0740519,-0.436152,013910020002580,139100200,T18586,180.0
-0.45533958,0.7943921,133230130002610,1332301300,N36448,36.0
-0.31998062,1.1000817,133230130002040,1332301300,N36448,36.0
0.98751515,-1.5033247,123130120000360,1231301200,N9842,12.0
-0.1529662,1.5392506,157060010102270,1570600101,T59882,600.0
-0.949325,-1.2445878,126280120000060,1262801200,N3839,60.0
1.5460255,-0.5701296,036220180002150,362201800,T133351,18.0
0.07868761,1.9208173,155720010201760,1557200102,T192639,756.0
-0.6048197,1.5355921,157060010102620,1570600101,T59882,600.0
-0.58644134,1.6003724,157060010202650,1570600102,T59882,600.0
-1.391501,-0.5404584,171230130100470,1712301301,T77908,90.0
-1.391501,-0.5404584,171230130100470,1712301301,T77908,90.0
1.6030338,-0.97025174,036220180000730,362201800,T133351,18.0
0.10243807,1.6603676,126280120000190,1262801200,N3839,60.0
-0.08246926,-0.69862455,126280120000250,1262801200,N3839,60.0
-0.11485816,-0.6259656,126280120000330,1262801200,N3839,60.0
-0.11485816,-0.6259656,126280120000330,1262801200,N3839,60.0
-0.6499161,1.229936,151170310100260,1511703101,N31771,8.0
-0.07817604,0.99520755,133230130001030,1332301300,N36448,36.0
-0.12621279,1.5948479,157060010102240,1570600101,T59882,600.0
1.6422763,-0.6306816,036220180001020,362201800,T133351,18.0
1.4497671,-0.37924924,036220180000500,362201800,T133351,18.0
-0.6291445,1.5320019,157060010102530,1570600101,T59882,600.0
-0.13618241,0.98899484,133230130000680,1332301300,N36448,36.0
-0.78379303,-0.8618199,171230130100130,1712301301,T77908,90.0
2.1064842,-0.41166577,013910020002450,139100200,T18586,180.0
2.0427876,-0.43782797,013910020002440,139100200,T18586,180.0
0.41058466,0.06216022,091510100000040,915101000,T142402,12.0
-0.14206035,1.8494619,026020040000380,260200400,T63197,324.0
-1.1679827,-0.7301905,171230130101210,1712301301,T77908,90.0
-1.1679827,-0.7301905,171230130101210,1712301301,T77908,90.0
-0.110614195,1.4179302,085590020100020,855900201,T160652,72.0
0.021978373,0.9496299,133230130002790,1332301300,N36448,36.0
-0.8823233,-1.2451235,168750040004040,1687500400,N67562,20.0
-1.1072447,-0.87208784,171230130101060,1712301301,T77908,90.0
-1.1072447,-0.87208784,171230130101060,1712301301,T77908,90.0
0.9395028,-1.5708193,009960420000090,99604200,N3021,12.0
0.9395028,-1.5708193,009960420000090,99604200,N3021,12.0
0.9395028,-1.5708193,009960420000090,99604200,N3021,12.0
0.19094416,1.8597032,155720010201620,1557200102,T192639,756.0
-0.42458293,1.0690348,133230130002700,1332301300,N36448,36.0
-0.37784028,0.6519937,055030030000010,550300300,T81955,42.0
-0.37784028,0.6519937,055030030000010,550300300,T81955,42.0
-0.103923514,-0.4079858,126280120000610,1262801200,N3839,60.0
-0.103923514,-0.4079858,126280120000610,1262801200,N3839,60.0
-0.72582656,1.3379152,086980060000010,869800600,T63212,324.0
-0.6430928,1.5631921,157060010200870,1570600102,T59882,600.0
1.5982323,-0.5274807,036220180000240,362201800,T133351,18.0
-1.2121712,-0.5507435,171230130101270,1712301301,T77908,90.0
-1.2121712,-0.5507435,171230130101270,1712301301,T77908,90.0
-0.57114905,0.45070747,133230130002640,1332301300,N36448,36.0
-0.29146612,1.2742273,171230130100020,1712301301,T77908,90.0
-0.29146612,1.2742273,171230130100020,1712301301,T77908,90.0
-0.54905325,0.41590217,002800030301670,28000303,T14705,60.0
-1.1307353,-0.9621848,171230130100640,1712301301,T77908,90.0
-1.1307353,-0.9621848,171230130100640,1712301301,T77908,90.0
-0.14524703,-0.2676362,126280120000640,1262801200,N3839,60.0
-1.2481221,-0.6573466,171230130100670,1712301301,T77908,90.0
-1.2481221,-0.6573466,171230130100670,1712301301,T77908,90.0
-0.059372116,0.83779913,133230130001950,1332301300,N36448,36.0
-1.3154035,-0.6659728,171230130100570,1712301301,T77908,90.0
-1.3154035,-0.6659728,171230130100570,1712301301,T77908,90.0
-1.3154035,-0.6659728,171230130100570,1712301301,T77908,90.0
-0.34887084,1.615358,157060010104710,1570600101,T59882,600.0
-0.33558232,0.92659897,133230130001800,1332301300,N36448,36.0
1.911665,-0.3114742,013910020001290,139100200,T18586,180.0
0.26787287,0.37595773,086730020001000,867300200,T66029,54.0
0.26787287,0.37595773,086730020001000,867300200,T66029,54.0
0.05038125,0.78504634,086730020001070,867300200,T66029,54.0
-1.3491359,-1.061351,171230130100820,1712301301,T77908,90.0
-1.3491359,-1.061351,171230130100820,1712301301,T77908,90.0
1.6281561,-0.64782923,036220180001980,362201800,T133351,18.0
-0.20850569,1.5654254,157060010103970,1570600101,T59882,600.0
-0.08607537,1.7545217,157060010204330,1570600102,T59882,600.0
1.6988236,-0.5368356,036220180002470,362201800,T133351,18.0
0.105729714,1.6482283,126280120000410,1262801200,N3839,60.0
-0.13844071,1.7351707,157060010201930,1570600102,T59882,600.0
0.045482542,-0.58638847,126280120000260,1262801200,N3839,60.0
0.14568171,0.037655026,086730020001050,867300200,T66029,54.0
0.14568171,0.037655026,086730020001050,867300200,T66029,54.0
0.14568171,0.037655026,086730020001050,867300200,T66029,54.0
1.7908194,-0.833065,036220180000880,362201800,T133351,18.0
-1.5912265,-0.6341408,171230130100370,1712301301,T77908,90.0
1.7412266,-0.51051086,036220180002250,362201800,T133351,18.0
0.27049902,1.8542984,091510100000680,915101000,T142402,12.0
-0.442786,-0.9166399,126280120000700,1262801200,N3839,60.0
-0.442786,-0.9166399,126280120000700,1262801200,N3839,60.0
-0.442786,-0.9166399,126280120000700,1262801200,N3839,60.0
-1.2339456,-0.44741514,171230130100690,1712301301,T77908,90.0
-1.2339456,-0.44741514,171230130100690,1712301301,T77908,90.0
-1.2339456,-0.44741514,171230130100690,1712301301,T77908,90.0
-0.5971991,-0.35264432,171230130100960,1712301301,T77908,90.0
-0.5971991,-0.35264432,171230130100960,1712301301,T77908,90.0
0.11512027,0.18489577,086730020000880,867300200,T66029,54.0
-0.88839364,-1.2431886,159120060002990,1591200600,T200529,252.0
-0.42756808,0.9026307,133230130000760,1332301300,N36448,36.0
-1.3409133,-0.80653477,171230130100580,1712301301,T77908,90.0
-1.3409133,-0.80653477,171230130100580,1712301301,T77908,90.0
-1.2668617,-0.5847829,171230130100560,1712301301,T77908,90.0
-1.2668617,-0.5847829,171230130100560,1712301301,T77908,90.0
-0.93313336,-0.41572073,171230130100510,1712301301,T77908,90.0
-0.93313336,-0.41572073,171230130100510,1712301301,T77908,90.0
0.04807958,1.9770986,155720010301280,1557200103,T192639,756.0
0.6161309,0.32393703,086730020001260,867300200,T66029,54.0
-0.5442545,1.5483212,157060010203690,1570600102,T59882,600.0
-1.2776455,-0.55475086,171230130100620,1712301301,T77908,90.0
-1.2776455,-0.55475086,171230130100620,1712301301,T77908,90.0
-0.5216206,-0.32732722,171230130100940,1712301301,T77908,90.0
-0.5216206,-0.32732722,171230130100940,1712301301,T77908,90.0
-0.53566617,-0.28941914,171230130100930,1712301301,T77908,90.0
-0.53566617,-0.28941914,171230130100930,1712301301,T77908,90.0
-0.53121144,1.2816855,018010030006570,180100300,T87972,72.0
-0.53121144,1.2816855,018010030006570,180100300,T87972,72.0
-0.9262478,-0.092867926,171230130101120,1712301301,T77908,90.0
-0.9262478,-0.092867926,171230130101120,1712301301,T77908,90.0
1.8100892,-0.54865587,036220180002130,362201800,T133351,18.0
-1.324512,-0.7500903,171230130100250,1712301301,T77908,90.0
-1.324512,-0.7500903,171230130100250,1712301301,T77908,90.0
-1.3339127,-1.2197771,171230130100830,1712301301,T77908,90.0
-0.5177574,0.6555681,133230130001780,1332301300,N36448,36.0
1.98391,-0.73930085,036220180000680,362201800,T133351,18.0
-1.0090593,-0.53172666,171230130101200,1712301301,T77908,90.0
-1.0090593,-0.53172666,171230130101200,1712301301,T77908,90.0
-0.2286873,1.473252,085590020101570,855900201,T160652,72.0
0.908919,-1.4915589,123130120000400,1231301200,N9842,12.0
0.908919,-1.4915589,123130120000400,1231301200,N9842,12.0
0.908919,-1.4915589,123130120000400,1231301200,N9842,12.0
1.8043059,-0.6293691,036220180002190,362201800,T133351,18.0
-0.88850945,-0.5733874,171230130101250,1712301301,T77908,90.0
-0.88850945,-0.5733874,171230130101250,1712301301,T77908,90.0
1.9269828,-0.79456025,036220180001680,362201800,T133351,18.0
2.1267922,-0.42060825,013910020002570,139100200,T18586,180.0
0.4920314,-0.14064252,052140010003760,521400100,T139023,60.0
-1.0792346,-0.73226,171230130101130,1712301301,T77908,90.0
-1.0792346,-0.73226,171230130101130,1712301301,T77908,90.0
-0.14849211,1.4617503,093790030000010,937900300,T134584,12.0
-0.14849211,1.4617503,093790030000010,937900300,T134584,12.0
-0.4347276,0.8967323,133230130001390,1332301300,N36448,36.0
0.18636303,2.0268686,155720010403660,1557200104,T192639,756.0
1.9095945,-0.3102925,013910020001300,139100200,T18586,180.0
-0.6086127,-0.4909148,126280120000700,1262801200,N3839,60.0
-0.6086127,-0.4909148,126280120000700,1262801200,N3839,60.0
-0.6086127,-0.4909148,126280120000700,1262801200,N3839,60.0
0.2700191,0.37167695,086730020001000,867300200,T66029,54.0
0.2700191,0.37167695,086730020001000,867300200,T66029,54.0
-0.079434626,0.94891584,133230130002180,1332301300,N36448,36.0
-0.5151846,1.6597635,026100010300020,261000103,T71143,630.0
-0.9569279,-0.71168184,171230130100720,1712301301,T77908,90.0
-0.9569279,-0.71168184,171230130100720,1712301301,T77908,90.0
0.24264441,0.23348571,086730020000460,867300200,T66029,54.0
0.9593915,-1.5519825,009960420000330,99604200,N3021,12.0
0.1401893,0.11527622,086730020001060,867300200,T66029,54.0
0.1401893,0.11527622,086730020001060,867300200,T66029,54.0
-1.2614422,-0.7054966,171230130100570,1712301301,T77908,90.0
-1.2614422,-0.7054966,171230130100570,1712301301,T77908,90.0
-1.2614422,-0.7054966,171230130100570,1712301301,T77908,90.0
0.09435757,1.9380138,155720010200770,1557200102,T192639,756.0
-0.54036146,1.5521458,157060010203340,1570600102,T59882,600.0
-0.063937,-0.37688977,126280120000740,1262801200,N3839,60.0
-0.6988838,0.55249834,091510100000440,915101000,T142402,12.0
1.8874255,-0.8670927,036220180000990,362201800,T133351,18.0
-0.033011124,-0.60916966,126280120000130,1262801200,N3839,60.0
-0.033011124,-0.60916966,126280120000130,1262801200,N3839,60.0
-1.1155776,-0.5634129,171230130101220,1712301301,T77908,90.0
-1.1155776,-0.5634129,171230130101220,1712301301,T77908,90.0
-0.28881508,0.9433528,007880010000010,78800100,T83708,36.0
-0.88552487,-0.23887599,171230130100650,1712301301,T77908,90.0
-0.88552487,-0.23887599,171230130100650,1712301301,T77908,90.0
0.2422578,0.23366106,086730020000640,867300200,T66029,54.0
0.26446915,2.1054988,155720010101910,1557200101,T192639,756.0
-0.52878964,-0.33905783,171230130100950,1712301301,T77908,90.0
-0.52878964,-0.33905783,171230130100950,1712301301,T77908,90.0
-1.4143783,-0.7619692,171230130100450,1712301301,T77908,90.0
-1.4143783,-0.7619692,171230130100450,1712301301,T77908,90.0
-1.0327518,-0.3949131,171230130100460,1712301301,T77908,90.0
-0.35773355,1.0234772,133230130002770,1332301300,N36448,36.0
1.7442385,-0.5350869,036220180002590,362201800,T133351,18.0
-1.1931474,-0.7622625,171230130100820,1712301301,T77908,90.0
-1.1931474,-0.7622625,171230130100820,1712301301,T77908,90.0
-0.17311887,1.3688121,133230120000010,1332301200,N40349,24.0
-1.0843989,-0.7076887,171230130101090,1712301301,T77908,90.0
-1.0843989,-0.7076887,171230130101090,1712301301,T77908,90.0
1.812073,-0.8172712,036220180002340,362201800,T133351,18.0
-0.24666367,-0.5576919,126280120000320,1262801200,N3839,60.0
-1.2492775,-0.7607283,171230130100680,1712301301,T77908,90.0
-1.2492775,-0.7607283,171230130100680,1712301301,T77908,90.0
-1.3367555,-0.653694,171230130100440,1712301301,T77908,90.0
